,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
139,선택: 기본(머리고기+내장+순대),5,푸짐하고 맛있어요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240823
140,선택: 기본(머리고기+내장+순대),5,내용량 많고 맛도 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240823
141,선택: 기본(머리고기+내장+순대),5,맛있게잘먹고 할인해서 재구매했어요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
142,선택: 기본(머리고기+내장+순대),5,우리 아들이 좋아하는 음식,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
143,선택: 기본(머리고기+내장+순대),5,덕분에 맛있게 잘먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
144,선택: 살코기+순대,5,오자마자 먹었는데 개맛있음,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
145,선택: 기본(머리고기+내장+순대),5,도착하자마자 하나 먹었는데 어중간한 국밥집 직접 가서 먹는거보다 맛있음 가격생각해도 맛있음 매운거 못먹는사람 조금 매울듯,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
146,선택: 기본(머리고기+내장+순대),5,지난번 주문해서 먹어보고 재구매했어요..고기양이 장난아니게 많이들어있고 다대기취양껏 넣어드심 끝내주게 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
147,선택: 기본(머리고기+내장+순대),5,s너무 좋아요. 어머님이 너무 좋아하시묘,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
148,선택: 기본(머리고기+내장+순대),5,맛있어요 맛있어용.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
149,선택: 기본(머리고기+내장+순대),5,맛있어요 맛있어용.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
150,선택: 살코기+순대,5,맛있어요 맛있어용.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
151,선택: 기본(머리고기+내장+순대),5,맛있어요 맛있어용.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
152,선택: 기본(머리고기+내장+순대),5,깔끌한 포장 아주 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
153,선택: 살코기+순대,5,깔끌한 포장 아주 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240822
154,선택: 기본(머리고기+내장+순대),5,순대국밥은 이집이 제일 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
155,선택: 순대만,5,순대국밥은 이집이 최고 맛집,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
156,선택: 살코기+순대,5,저희집 아들들이 좋아하는 순대국 인×식탁에서 부산 몽×돼지국밥..대×돼지국밥..다 시켜 먹어봤습니다..이곳을 알기전에 대×순대국이 제일 맛있다고 했는데 지금은 대×순대국은 뒷전으로 밀리고 이집것만 먹어요..대×순대국이 남아있는데도 안먹어 재주문만 벌써 3번째 한번 구매할때마다 10개씩 주문해도 아들이 셋이라 10개주문해도 몇일지나면 없네요...그래서 할인행사 날짜 알람까지 설정해 놓고 구매할정도 입니다...,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
157,선택: 살코기+순대,5,솔직히 밀키트라 별 기대 안했는데 사먹는것보다 맛있네요....아내도 맛있다고 싹싹 긁어먹었어요 가격이 좀 나가지만 재구매 의사 만퍼입니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240821
158,선택: 기본(머리고기+내장+순대),5,"머리고기와 내장 좋아하는 신랑 위해 주문했는데 맛있다고 잘 먹었어요 순대,살코기도 같이 주문해서 섞어 끓이니 더 좋네요","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
159,선택: 살코기+순대,5,정말 맛있어서 아이들이 또 사달라고하네요 아무것도 놓지 않아도 국물 간이 잘 맞고 순대 고기 양이 많아서 푸짐해요 새우젓 들깨가루 다대기양념 따로 깔끔하게 포장 되어있어 기호에따라 추가해서 먹으면 돼요 아이들은 순한맛으로 어른은 다대기양념 넣어서 먹었는데 청양고추가 들어있어 얼큰하고 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
160,선택: 기본(머리고기+내장+순대),5,라이브 보고 주문했는데 맛있었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
161,선택: 순대만,5,라이브 보고 주문했는데 맛있었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240821
162,선택: 살코기+순대,5,포장깔끔하고 맛있어요..,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
163,선택: 기본(머리고기+내장+순대),5,포장깔끔하고 맛있어요..,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
164,선택: 기본(머리고기+내장+순대),5,너무 맛있어서 10개씩 우리집 친정 시댁 각집에 보냈는데…저희집은 배달이 늦게오는바람에..다 녹아서 왔어요ㅠㅠ,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
165,선택: 기본(머리고기+내장+순대),5,너무 맛있어요 같이 일하는 직원의 추천으로 먹어봤는데 순댓국 여기가 최고입니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
166,선택: 살코기+순대,5,지인이 줘서 먹어보고 맛있어서 시켰어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240820
167,선택: 기본(머리고기+내장+순대),5,잘받았습니다 기대하고있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
168,선택: 살코기+순대,5,재구매 입니다 애들이 찾아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
169,선택: 살코기+순대,5,잘받았습니다 잘먹을께요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
170,선택: 순대만,5,잘받았습니다 잘먹을께요 재주문해요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240820
171,선택: 기본(머리고기+내장+순대),5,"오 제가 찾던 그맛 입니다. 타사 제품도 많이 먹어봤지만 제 입맛에 여기가 딱이네요, 해장으로 먼저 먹어봤는데 얼큰하니 좋네요, 앞으로 여기로 픽 하겠습니다. 잘 먹을게요^^","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240819
172,선택: 살코기+순대,5,"오 제가 찾던 그맛 입니다. 타사 제품도 많이 먹어봤지만 제 입맛에 여기가 딱이네요, 해장으로 먼저 먹어봤는데 얼큰하니 좋네요, 앞으로 여기로 픽 하겠습니다. 잘 먹을게요^^","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240819
173,선택: 기본(머리고기+내장+순대),5,너무 맛있어서 10팩 더 구매하러 들어옴~~ 매운거 좋아지면 무조건 박수칠꺼임ㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
174,선택: 순대만,5,일주일정도 걸려서 받았는데 기다린 보람이 있습니다 날이 워낙 더워 제품은 다 녹아왔지만 양도 많고 너무 맛있게 잘 먹었습니다 재구매하러 또 오겠습니다 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
175,선택: 기본(머리고기+내장+순대),5,유튜버 소개로 구매하게 됐습니다 주문하고 일주일정도 걸렸구요 기다린 시간이 아깝지 않네요 너무 맛있게 잘 먹었습니다 재구매하러 금방 오겠습니다 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
176,선택: 기본(머리고기+내장+순대),5,또 10개 주문했네요~ 순대국 때문에 술이 늘었어요~해장하려고 먹었다가 해장술을 먹게된다는 순대국~ 너무 얼큰하고 잡내없이 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
177,선택: 기본(머리고기+내장+순대),5,또 주문하려고 들어왔다가 후기써요~지인 추천했더니 30개나 구입했다네요ㅎ친청식구10개 시댁식구10개 자기네들 10개~ ㅋㅋ 그정도로 맛있고 맵고 좋아요~얼큰 매니아들 강추,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
178,선택: 기본(머리고기+내장+순대),5,잘 이용하고 있습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240818
179,선택: 기본(머리고기+내장+순대),5,순대가 확실히 맛있네요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240817
180,선택: 기본(머리고기+내장+순대),5,저번에 먹어보고 너무 맛있어서 또 주문했어요 얼큰한 국물에 쫄깃쫄깃 고기에 굿~~,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240817
181,선택: 기본(머리고기+내장+순대),5,비슷한맛을 가지고있는단골식당이 차로15분거리에있는데주차도힘들고아이데리고가기불편해서 주문했어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240817
182,선택: 살코기+순대,5,너무 좋아요 ㅎㅎㅎ,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240817
183,선택: 순대만,3,순대양 턱없이 부족함 추가 순대 할수있도록 해주시던지 ㅜ 너무 판매자 입장에서만 판매하시는건 아닌지,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240817
184,선택: 기본(머리고기+내장+순대),3,순대랑 내장 양좀 늘려주세요ㅜ 국물은 많고 ᆢ 지난번처럼 추가 순대랑 추가 내장 좀 해주시고 ᆢ,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240817
185,선택: 순대만,4,지난번 맛있게 먹어주문했는데 추가 순대 추가 곱창 이런게 없어져서 본품만 주문했는데 역시나 순대 내장양 넘 부족해요 ㅜ,"맛 만족도평범해요,유통기한꽤 남았어요,포장꼼꼼해요,",20240817
186,선택: 살코기+순대,5,맛도좋고 양도많아요~ 주변에 열심히 추천하고있어요~ 친정식구들도 구매해서 맛있다고 하네요~ 다음에 또주문할께요^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240816
187,선택: 살코기+순대,5,인생 순대국;;;;;;;;;;; 절대로 라면 사리 넣어서 드세요. 강추합니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240816
188,선택: 기본(머리고기+내장+순대),5,벌써 3번째 구매입니다 남편이 순대국은 여기가 젤 맛있다고하네요~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240816
189,선택: 기본(머리고기+내장+순대),5,아빠꺼랑제꺼만산건데 무척맛있네요 : ),"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240816
190,선택: 살코기+순대,5,재구매각입니다~~!! 적당히얼큰하고~ 실하고 너무 맛나게 잘먹었습니다~ 쟁겨야할1순위로급부상,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240816
191,선택: 살코기+순대,5,맛있어요 순대가 정말 맛있네용,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240815
192,선택: 기본(머리고기+내장+순대),5,얼큰 칼칼하고 잡내도 없으면서 아주 맛있어요. 보자마자 남편님은 이슬이 생각난다고 맛있겠다면서 잘 샀다고 칭찬하시네요. 담에는 골고루 사서 전골로 먹어보려고요~ 매운 다대기라 이 집이 딱 우리집 입맛에 맞춤이에요. 이제 순대국도 인생식탁에 정착!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240815
193,선택: 순대만,5,얼큰 칼칼하고 잡내도 없으면서 아주 맛있어요. 저는 다대기만 다 넣고 끓이고 들깨와 새우젓 안넣었는데도 간이 맞았어요. 순대만은 2개 샀는데 더 살걸 후회되네요. 담에는 골고루 왕창 사봐야겠어요~^^ 이제 순대국도 인생식탁에 정착!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240815
194,선택: 기본(머리고기+내장+순대),4,처음으로 주문해 봅니다. 먹고 좋으면 재구매하겠습니다.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240815
195,선택: 순대만,4,처음으로 주문해 봅니다. 먹고 좋으면 재구매하겠습니다.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240815
196,선택: 기본(머리고기+내장+순대),5,맛있습니다 !!!!!!,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240815
197,선택: 살코기+순대,5,11000원일때 먹고 두번째 입니다. 가격은 내렸고 맵기도 좀 내려갔네요. 먹기엔 더 편합니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240815
198,선택: 순대만,5,순대만은 처음 인데 양이 넉넉하네요! 두번째인데 맵기가 좀 약해졌네요ㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240815
199,선택: 살코기+순대,5,부모님이 맛있다내요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240815
200,선택: 기본(머리고기+내장+순대),5,부모님이 맛있다네요,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240815
201,선택: 기본(머리고기+내장+순대),5,맛이 깊네요강추합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240814
202,선택: 살코기+순대,5,잡냄새 안나고 칼칼한게 너무 맛있어요 2명이서 먹었는데 양도 괜찮네요 재구매 확정,"유통기한임박상품이에요,포장적당해요,맛 만족도맛있어요,",20240814
203,선택: 기본(머리고기+내장+순대),5,푸짐하고 맛있네요 !!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240814
204,선택: 살코기+순대,5,양도 푸짐하고 맛있네요 !,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240814
205,선택: 기본(머리고기+내장+순대),5,포장도깔끔하고 진짜 맛있어요 진짜 최고맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240813
